stop_internal_id,stop_code,stop_name,lat,lon,line_internal_ids
3272807,THIEASNN,3RD ST @EASTMAN RD,35.06448699992318,-90.05901300364543,111254|111244
3271411,THIMCLNN,3RD ST @MCLEMORE AVE,35.115776999912285,-90.05511200103933,111239|111254
3269523,THIMCLSF,3RD ST @MCLEMORE AVE,35.11539399672921,-90.05530299840879,111239|111254|111241
3270586,THIMITNN,3RD ST @MITCHELL RD,35.05487999472838,-90.06007599641687,111254|111242|111244
3271390,THIMITSF,3RD ST @MITCHELL RD,35.05623799717407,-90.06002100502907,111254|111242|111244
3272558,THIPE1NN,3RD ST @PEEBLES RD,35.06624399608601,-90.05874200532142,111254|111244
3273164,THIPEBSF,3RD ST @PEEBLES RD,35.066230000773295,-90.05892499513834,111254|111242|111244
3271410,THIPEENF,3RD ST @PEEBLES RD,35.06659599630047,-90.05874799630449,111254|111242|111244
3270020,THIRAINF,3RD ST @RAINES RD,35.0345669990165,-90.07387199525512,111254
3270022,THIRAISN,3RD ST @RAINES RD,35.03610199530203,-90.07260099983164,111254
3273291,FOUGEONN,4TH ST @GEORGIA AVE,35.1289770007451,-90.05045999987931,111236|111254
3269531,FOUGEOSF,4TH ST @GEORGIA AVE,35.128895995604665,-90.05060500040966,111236|111254
3270520,ADADANWM,ADAMS @DANNYTHOMAS,35.14598100087598,-90.04311899728579,111252|111256|111246
3271363,ADADUNEF,ADAMS @DUNLAP,35.14343199710163,-90.03241700402444,111252|111256|111246
3271364,ADADUNEN,ADAMS @DUNLAP,35.143503001677146,-90.03321400071937,111252|111256|111246
3269912,ADADUNWN,ADAMS @DUNLAP,35.14363699526747,-90.03289299577854,111252|111256|111246
3270519,ADAFOUWN,ADAMS @FOURTH,35.14677700199353,-90.0461960013552,111252|111246
3270073,ADAHIGEM,ADAMS @HIGH,35.14584700076778,-90.04314100235605,111252|111256|111246
3270072,ADAHIGEN,ADAMS @HIGH,35.14551600236336,-90.04205600187629,111252|111256|111246
3271362,ADAJEFEN,ADAMS @JEFFERSON,35.14305599831014,-90.03053599725179,111252|111256|111245|111246
3269913,ADAJEFWF,ADAMS @JEFFERSON,35.143287998203604,-90.03067899941556,111252|111256|111246
3270290,ADAMANEN,ADAMS @MANASSAS,35.14374499841352,-90.03541600442934,111248|111252|111236|111239|111254|111256|111243|111245|111260|111247|111246
3269911,ADAMANWF,ADAMS @MANASSAS,35.14399599731452,-90.0356710012116,111248|111252|111236|111239|111254|111256|111243|111245|111260|111247|111246
3270071,ADANEEEN,ADAMS @NEELY,35.14503300074506,-90.04028599787799,111252|111256|111246
3270521,ADANEEWF,ADAMS @NEELY,35.145184994851164,-90.04017500068392,111252|111256|111246
3270291,ADAORLEN,ADAMS @ORLEANS,35.14430000253885,-90.03753000000026,111252|111256|111246
3269910,ADAORLWN,ADAMS @ORLEANS,35.1443889984408,-90.03716500094751,111252|111256|111246
3270518,ADATHIWN,ADAMS @THIRD,35.1475199979973,-90.04891800386082,111252|111256|111245|111246
3272023,AIRAIRSM,AIR PARK,35.04161599530022,-89.93133900561239,111248
3272263,AIRAIRNN,AIR PARK @AIR PARK CV,35.04018500011272,-89.93110999787515,111248
3272262,AIRPRENM,AIR PARK @PREMIER,35.04191899483698,-89.93112900033024,111248
3272224,AIRPRENN,AIR PARK @PREMIER,35.04398399796652,-89.93115799483324,111248
3272727,AIRREGNN,AIR PARK @REGAL,35.05017800292,-89.9312129942659,111248
3272225,AIPWINSF,AIR PARK @WINCHESTER,35.05153599831078,-89.93132099565143,111248|111252|111259|111244
3269600,AIRPRESF,AIRPARKatPREM,35.04387699509581,-89.93135699915527,111248
3269599,AIRPRESM,AIRPARKatPREM,35.04672800013924,-89.9313739994754,111248
3272024,AIRRAISM,AIRPARKatRAINES,35.03871099533138,-89.9313330045377,111248
3272025,AIPREGNM,AIR PARKatREGAL,35.047334996110685,-89.93118499504499,111248
3270095,AIRRAINF,AIR PARK ST @RAINES RD,35.037316002454546,-89.93112600040868,111248
3270579,AIRBRONN,AIRWAYS @BROOKLYN,35.109803999501246,-89.98477299675002,111251
3272032,AIRDUNSN,AIRWAYS @DUNN,35.09184299546017,-89.98767999848715,111251|111247
3272788,AIRJAMSN,AIRWAYS @JAMIE,35.01588499681018,-89.9899820049162,111255
3272392,AIRLAMNF,AIRWAYS @LAMAR,35.105648996841516,-89.98539700056409,111251|111243
3272792,AIRMCKSF,AIRWAYS @MCKELLAR WOODS,35.01047700195519,-89.98999899738382,111255
3270580,AIRPARNN,AIRWAYS @PARK AVE,35.10835699982116,-89.98484100491912,111251|111252|111243|111260|111246
3270104,AIRPRONF,AIRWAYS @PROFESSIONAL,35.05755299461508,-89.99138699595755,111251|111255|111241|111259|111242|111244|111247
3272391,AIRPRONN,AIRWAYS @PROGRESS,35.10685500065299,-89.98496400181992,111251|111252|111243
3269958,AIRPROSF,AIRWAYS @PROGRESS,35.10688500111518,-89.98509700207646,111251|111243
3272789,AIRSHESF,AIRWAYS @SHELBY DR,35.020371995722506,-89.98994399612691,111255
3270925,AIRSPONN,AIRWAYS @SPOTTSWOOD AVE,35.11412099533095,-89.98455800031022,111251|111246
3272793,AIRWILSN,AIRWAYS @WILSON,35.013873996263754,-89.98997299667857,111255
3271439,AIRHO1SN,AIRWAYSatHOLMES,35.00664299902792,-89.9900139955436,111255
3271688,AIRARLNN,AIRWAYS BLVD @ARLINGTON,35.10194100275282,-89.98666199899044,111251
3270819,AIRARLSN,AIRWAYS BLVD @ARLINGTON AVE,35.102316002267614,-89.98674999906721,111251
3270108,AIRBALSN,AIRWAYS BLVD @BALL RD,35.081589999956954,-89.98555599746301,111251|111247
3271690,AIRBOYNN,AIRWAYS BLVD @BOYLE,35.0982150013266,-89.98730799676328,111251|111247
3269786,AIRBOYSN,AIRWAYS BLVD @BOYLE,35.09861699938917,-89.98748500012672,111251|111247
3270105,AIRBRONM,AIRWAYS BLVD @BROOKS,35.05583699493686,-89.99126700022101,111251|111255|111241|111242|111244|111247
3269660,AIRBROSM,AIRWAYS BLVD @BROOKS,35.06318400212068,-89.99133700320053,111251|111239|111241|111259|111242|111244|111247
3269659,AIRBROSN,AIRWAYS BLVD @BROOKS,35.061432002470674,-89.99160400125093,111251|111239|111241|111259|111242|111244|111247
3271976,AIRCARSM,AIRWAYS BLVD @CARNES,35.113862002781815,-89.9847800040927,111251|111246
3269707,AIRDEASN,AIRWAYS BLVD @DEADRICK,35.10464000007315,-89.98605100154403,111251
3272053,AIRDEMNM,AIRWAYS BLVD @DEMOCRAT,35.06667599626856,-89.98864700296294,111251|111239|111242|111244|111247
3269571,AIRDEMNN,AIRWAYS BLVD @DEMOCRAT,35.067756995285784,-89.98793799728895,111251|111239|111241|111242|111244|111247
3269988,AIRDEMSN,AIRWAYS BLVD @DEMOCRAT,35.06835599634989,-89.98783800345849,111251|111239|111241|111259|111242|111244|111247
3269964,AIRDI1SM,AIRWAYS BLVD @DIRECTORS ROW,35.06666800299206,-89.98912199494195,111251|111241|111259|111242|111244
3273095,AIRDIRSM,AIRWAYS BLVD @DIRECTORS ROW,35.067391001105435,-89.9886349987556,111251|111239|111241|111259|111242|111244|111247
3273094,AIRDIRSN,AIRWAYS BLVD @DIRECTORS ROW,35.064683997424176,-89.99044000245236,111251|111239|111241|111259|111242|111244|111247
3271691,AIRDUNNF,AIRWAYS BLVD @DUNN,35.0919229991881,-89.98752499928851,111251|111247
3271005,AIRDUNNM,AIRWAYS BLVD @DUNN,35.090225000200675,-89.9875819968658,111251|111247
3271692,AIRDUNNN,AIRWAYS BLVD @DUNN,35.0914759967851,-89.98753599584238,111251|111247
3269785,AIRDUNSF,AIRWAYS BLVD @DUNN RD,35.090734996535474,-89.98775800385498,111251|111247
3271007,AIRDWINN,AIRWAYS BLVD @DWIGHT,35.084746001164774,-89.9865920008335,111251|111247
3270109,AIRDWISF,AIRWAYS BLVD @DWIGHT,35.08454899679698,-89.98669199708536,111251|111247
3272795,AIRHOLNF,AIRWAYS BLVD @HOLMES RD,35.00672299670084,-89.98981499563499,111255
3270107,AIRJOYSM,AIRWAYS BLVD @JOY,35.080527000155556,-89.98523700360732,111251|111239|111247
3272269,AIRKETNF,AIRWAYS BLVD @KETCHUM RD,35.0794989961298,-89.98477299986901,111251|111239|111247
3271880,AIRKETSN,AIRWAYS BLVD @KETCHUM RD,35.079543002814795,-89.9849170043814,111251|111239|111247
3269708,AIRLAMSN,AIRWAYS BLVD @LAMAR AVE,35.10572100234152,-89.98557399911368,111251|111243
3269787,AIRLARSN,AIRWAYS BLVD @LAROSE,35.10136899746448,-89.98703900237889,111251
3271689,AIRLOWNN,AIRWAYS BLVD @LOWELL,35.100028997769684,-89.9871510044723,111251|111247
3271687,AIRMALNN,AIRWAYS BLVD @MALONE,35.102905996644466,-89.98636300318505,111251
3270820,AIRMALSN,AIRWAYS BLVD @MALONE AVE,35.10329000255658,-89.9864620020807,111251
3272796,AIRMCKNN,AIRWAYS BLVD @MCKELLAR WOODS,35.01130899498301,-89.9897989969151,111255
3271006,AIRMEMNN,AIRWAYS BLVD @MEMPHIS DEPOT,35.08637300081378,-89.98765200197,111251|111247
3269784,AIRMEMSM,AIRWAYS BLVD @MEMPHIS DEPOT ,35.08726699760857,-89.98791700462903,111251|111247
3269959,AIRPARSN,AIRWAYS BLVD @PARK AVE,35.10882999991932,-89.98501799985858,111251|111252|111243|111260|111246
3271008,AIRPECNN,AIRWAYS BLVD @PECAN CL,35.08219800025431,-89.98554500235196,111251|111247
3272393,AIRRILNN,AIRWAYS BLVD @RILEY AVE,35.103933998688305,-89.98606300217129,111251
3269960,AIRSARSN,AIRWAYS BLVD @SARATOGA,35.10958099756268,-89.98498400179189,111251
3270106,AIRWINNF,AIRWAYS BLVD @WINCHESTER,35.053977998656876,-89.99118100332359,111251|111255|111241|111259|111242|111244|111247
3271848,AIRWINSM,AIRWAYS BLVD @WINCHESTER,35.05676699895183,-89.99170800112066,111255|111241|111259|111242|111244
3272797,AIRJAMNF,AIRWAYS BLVD JAMIE DR,35.016144000246456,-89.98978300388487,111255
3273277,3206,AIRWAYS TRANSIT,35.06178099467785,-89.99283100052116,111251|111255|111239|111241|111259|111242|111247
3269570,ALCHILWN,ALCY @HILLVIEW,35.07837799720371,-89.9925929998828,111239
3269611,ALCJOHEN,ALCY @JOHANNA,35.07776599562917,-90.00027900430777,111239
3269567,ALCJOHWM,ALCY @JOHANNA,35.078086998303625,-89.99995799685132,111239
3269613,ALCJUDEN,ALCY @JUDSON,35.07760699841145,-90.0044379974845,111239
3272535,ALCKEEEN,ALCY @KEEN,35.07778900375417,-90.00996700147455,111239
3269610,ALCKE1EM,ALCY @KETCHUM,35.078315999762665,-89.99338899648797,111239
3269609,ALCKE2EM,ALCY @KETCHUM,35.0789899965684,-89.98571400110502,111239
3272533,ALCMANEN,ALCY @MANCHESTER,35.07764400057155,-90.00605200379124,111239
3273227,ALCMANWN,ALCY @MANCHESTER,35.077822998278094,-90.0058420040755,111239
3272536,ALCPEREN,ALCY @PERRY,35.077825000760065,-90.01100599795109,111239
3273226,ALCPERWM,ALCY @PERRY,35.07796800315699,-90.0103980003628,111239
3272534,ALCROZEN,ALCY @ROZELLE,35.077698003010156,-90.00750099688659,111239
3269569,ALCSAMWN,ALCY @SAMUELS,35.07852299715797,-89.9961760053709,111239
3269612,ALCSHEEF,ALCY @SHERRIE,35.077525996272016,-90.0020270048854,111239
3273225,ALCSPAWN,ALCY @SPARKS,35.07803199599695,-90.01242199817469,111239|111255
3269568,ALCTHAWN,ALCY @THAMES,35.078569001331054,-89.99744800459796,111239
3269566,ALCVERWM,ALCY @VERDUN,35.077810995788084,-90.00082099695405,111239
3269526,KETALCWM,ALCY RD @KETCHUM RD,35.07862400335555,-89.9860570009732,111239
3272738,ALCLAPEN,ALCY RD @LAPALOMA ST,35.07829199715847,-89.99890800296916,111239
3270707,ALILAUWN,ALICE @LAUREN ROBERTS,35.09417999944364,-90.0315889954443,111236
3270978,ALIBENWN,ALICE AVE @ BENTON ST,35.094243999173685,-90.0359470026863,111236
3271609,ALIASHNN,ALICIA @ASHLAWN,35.137807998978715,-89.97872200353324,111251|111256|111245
3270550,ALIMADNF,ALICIA @MADISON AVE,35.1360730001531,-89.97725200534717,111251|111256|111245
3271183,ALIPOPNN,ALICIA @POPLAR,35.13861199657813,-89.97887599488476,111251|111256|111245|111260
3270551,ALIUNINF,ALICIA @UNION AVE,35.1336419971891,-89.97735400277759,111251|111256|111260|111246
3271661,ALIMADSM,ALICIA DR @MADISON AVE,35.13686899708461,-89.97756099661899,111251|111256
3271660,ALIMADSN,ALICIA DR @MADISON AVE,35.135822998460576,-89.97746200513386,111251|111256
3271662,ALIPOPSF,ALICIA DR @POPLAR AVE,35.138461003396955,-89.97915200223983,111251|111256
3271399,ALIUNISM,ALICIA DR @UNION AVE,35.1349290016879,-89.97749699593348,111251|111256
3269735,ALIUNISN,ALICIA DR @UNION AVE,35.133534996373776,-89.9775539992341,111251|111256|111260|111246
3270260,AMEAMWEF,AMERICAN WAY @AMERICAN WAY D,35.07611899868518,-89.9275610030534,111252|111244
3270256,AMECHEEF,AMERICAN WAY @CHERRY,35.07190399643147,-89.91632400258204,111252
3270257,AMECHEEN,AMERICAN WAY @CHERRY,35.07399000283541,-89.9194710000691,111252|111244
3272258,AMECHEWF,AMERICAN WAY @CHERRY RD,35.07457100256149,-89.9195579952178,111252
3272868,AMECHEWN,AMERICAN WAY @CHERRY RD,35.0736319953847,-89.91858699844087,111252
3270259,AMECLAEN,AMERICAN WAY @CLAUDETTE,35.07607199575253,-89.92611299861638,111252|111244
3272256,AMECLAWN,AMERICAN WAY @CLAUDETTE,35.076491001786835,-89.92506199933783,111252
3270258,AMECOLEN,AMERICAN WAY @COLONY PARK,35.07600599544765,-89.92285099510504,111252|111244
3272257,AMECOLWM,AMERICAN WAY @COLONY PARK DR,35.07551099479063,-89.92075099852892,111252
3272869,AMWCONWM,AMERICAN WAY @CONNECTING RD,35.07195300231859,-89.91313900033481,111252
3270261,AMEGETEF,AMERICAN WAY @GETWELL,35.0763189990428,-89.93069100049594,111252
3271985,AMEGETWM,AMERICAN WAY @GETWELL RD,35.07643199703372,-89.92836799695439,111252
3271984,AMEGETWN,AMERICAN WAY @GETWELL RD,35.07648000294586,-89.93069000079441,111252
3269996,AMELA1WM,AMERICAN WAY @LAMAR,35.07695700214679,-89.94138300342819,111242
3269995,AMELAMWM,AMERICAN WAY @LAMAR AVE 78,35.077041996104036,-89.94622599707627,111242
3270255,AMEMALEF,AMERICAN WAY @MALL RD,35.07334099706594,-89.90801599895244,111252
3272870,AMWMALWF,AMERICAN WAY @MALL RD,35.07295900152584,-89.909664999854,111252
3272373,AMEPEREN,AMERICAN WAY @S PERKINS RD,35.07374999636217,-89.90641200055394,111252
3272057,AMEPERWF,AMERICAN WAY @S PERKINS RD,35.073973999381664,-89.90688699540098,111252
3272232,AMETR1EM,AMERICAN WAY @TRANSIT CENTER,35.076880995488,-89.94600600200788,111248|111242
3272231,AMETRAEM,AMERICAN WAY @TRANSIT CENTER,35.07676800113256,-89.94088600444005,111248|111242
3273276,3,AMERICAN WAY TR,35.07598199961813,-89.9326710043809,111249|111248|111253|111252|111259|111242|111244
3271052,APPDEXNF,APPLING RD @DEXTER RD,35.17211500186318,-89.8146019991625,111240
3272131,APPMAYSN,APPLING RD @MAY APPLE DR,35.174117000080294,-89.81435200316525,111240
3270366,ARNOLDEF,ARNOLD @OLD QUARRY,35.02789500306028,-89.94610599962667,111241|111242
3270368,ARNSHEEF,ARNOLD @SHELBY,35.02789400174469,-89.95440599670187,111241|111242|111244
3270367,ARNSUMEF,ARNOLD @SUMNERS WELLS,35.02789999868858,-89.9506489952641,111241|111242
3273152,ARNPREEF,ARNOLDatPRESCOT,35.027892003386135,-89.94346500297505,111241|111242
3271330,ARNPREWN,ARNOLDatPRESCOT,35.02805300037665,-89.94359800502528,111241|111242
3269607,AUCDANEM,AUCTION @DANNYTHOMAS,35.15575699673448,-90.03947300067009,111236|111239|111238|111240|111243|111245|111247|111246|111249|111248|111250|111252|111254|111257|111256|111258|111260
3269606,AUCDANEN,AUCTION @DANNY THOMAS,35.155970998754405,-90.0377350022586,111236|111239|111238|111240|111243|111245|111247|111246|111250|111252|111254|111257|111256|111258|111260
3273084,AUCDANWF,AUCTION @DANNY THOMAS,35.15590899532318,-90.03934099997869,111236|111239|111238|111241|111240|111243|111245|111247|111246|111250|111252|111254|111257|111256|111258|111260
3269608,AUCFIFEF,AUCTION @FIFTH,35.15580199657986,-90.0417980039238,111236|111239|111238|111240|111243|111245|111247|111246|111249|111248|111250|111252|111254|111257|111256|111258|111260
3270855,AUCFIFWN,AUCTION @FIFTH,35.15598100088209,-90.04279400109876,111236|111239|111238|111241|111240|111243|111245|111247|111246|111248|111250|111252|111254|111257|111256|111258|111260
3269517,AUCSEVWN,AUCTION @SEVENTH,35.15592699876213,-90.04032599661615,111236|111239|111238|111241|111240|111243|111245|111247|111246|111250|111252|111254|111257|111256|111258|111260
3272762,AUCTHIWN,AUCTION @THIRD,35.15649100294232,-90.04540699725145,111236|111239|111238|111241|111240|111243|111245|111247|111246|111249|111248|111250|111252|111254|111257|111256|111258|111260
3271494,AUSCOLNF,AUSTIN PEAY @COLEMAN,35.214603994976144,-89.9155839990682,111250|111257
3271290,AUSCOLSM,AUSTIN PEAY @COLEMAN,35.215684003353694,-89.91471700417054,111250|111253|111238|111257
3271289,AUSCOLSN,AUSTIN PEAY @COLEMAN,35.21384600262079,-89.91659300026626,111250|111253|111238|111257
3270296,AUSCOLSF,AUSTIN PEAY @COLEMAN RD,35.2135600027127,-89.91684900167624,111250|111238|111257
3272544,AUSJONNN,AUSTIN PEAY @JONES,35.211203998352644,-89.918958005388,111250|111253|111257
3271944,AUSJONSN,AUSTIN PEAY @JONES,35.211908996552644,-89.91850299738697,111250|111238|111257
3271044,AUSJOSNN,AUSTIN PEAY @JOSLYN,35.22717799607881,-89.90304899832988,111257
3271045,AUSLAKNF,AUSTIN PEAY @LAKEHURST,35.22409000071806,-89.90611399822824,111257
3271263,AUSLAKNN,AUSTIN PEAY @LAKEHURST,35.229908000918826,-89.90032799857698,111257
3271495,AUSOVENF,AUSTIN PEAY @OVERBROOK,35.21308699551597,-89.91710399970539,111250|111253|111257
3271788,AUSRALNM,AUSTIN PEAY @RALEIGH,35.23281799865285,-89.897584999645,111238|111257
3271789,AUSRALNF,AUSTIN PEAY @RALEIGH COMMON,35.231763996578586,-89.8984740005265,111257
3269738,AUSRSMNS,AUSTIN PEAY @RALEIGH SPRING,35.21909300316279,-89.91134200288636,111250|111238
3272545,AUSSTANF,AUSTIN PEAY @STAGE,35.205720002060374,-89.9214720006144,111250|111253|111257
3272444,AUSSTASN,AUSTIN PEAY @STAGE,35.205702995231974,-89.9216720049851,111250|111253|111238|111257
3271493,AUSYA1NM,AUSTIN PEAY @YALE,35.21636199544532,-89.91383000091761,111250|111257
3271492,AUSYA2NM,AUSTIN PEAY @YALE,35.2181829969077,-89.91204200354748,111250|111257
3270611,AUSYALSF,AUSTIN PEAY @YALE,35.220253995522896,-89.91019900511796,111253|111238|111257
3271491,AUSYA3NM,AUSTIN PEAY @YALE RD,35.219485999669544,-89.91074300280025,111250|111257
3271490,AUSYALNN,AUSTIN PEAY @YALE RD,35.22102999528418,-89.90921099558125,111250|111257
3271809,AUCTHIEF,AW WILLIS @THIRD,35.156339001562905,-90.04547300012973,111236|111239|111238|111243|111245|111247|111246|111249|111248|111250|111252|111254|111257|111256|111260
3272495,BALSILEN,BALL @SILVER,35.081999995764846,-90.0134250019695,111255|111239
3273223,BALSILWN,BALL @SILVER,35.0821250032613,-90.01312600407572,111239|111255
3272604,BEATRONF,BEALE @ MAIN,35.140603996301934,-90.05467500496997,111237|111236|111254|111243
3271897,BEATROSN,BEALE @ MAIN,35.14043400019849,-90.05476399442347,111248|111237|111236|111239|111254|111243|111260|111247
3270027,BEAMAINM,BEALE ST @MAIN ST,35.140478000896046,-90.05516200040907,111248|111237|111236|111239|111254|111243|111260|111247
3270407,BELAGNNN,BELLEVUE @AGNES,35.12446399731881,-90.02112799580954,111252|111255|111241|111243
3272842,BELAUTNN,BELLEVUE @AUTUMN,35.15129099694652,-90.01993800105828,111258
3269751,BELAUTSN,BELLEVUE @AUTUMN,35.151648999326056,-90.02004900360102,111258
3270624,BELBEENN,BELLEVUE @BEECHWOOD,35.11796699510161,-90.02138700478801,111252|111255|111241|111243|111247
3270208,BELBEESN,BELLEVUE @BEECHWOOD,35.11816300260213,-90.02157500049749,111255|111243|111247
3270405,BELCARNM,BELLEVUE @CARR,35.13124600126991,-90.02078099562195,111248|111252|111255|111245|111260|111246
3270504,BELCARSF,BELLEVUE @CARR AVE,35.131246996348565,-90.02097999547557,111248|111252|111255|111245|111260|111246
3271129,BELCARSM,BELLEVUE @CARR AVE,35.132167003029586,-90.02091299906616,111248|111252|111255|111245|111260|111246
3270406,BELCENNM,BELLEVUE @CENTRAL,35.12605399553842,-90.02107199814893,111252|111255|111241|111243
3270501,BELCENSN,BELLEVUE @CENTRAL AVE,35.126804994461885,-90.02123799595005,111255|111243
3270429,BELCOUNF,BELLEVUE @COURT,35.141283002042755,-90.02128399872124,111256|111246
3272033,BELFORNN,BELLEVUE @FORREST,35.152783001321524,-90.01970499752863,111258
3269752,BELFORSF,BELLEVUE @FORREST,35.15267600068664,-90.01988200169941,111258
3270499,BELHEISN,BELLEVUE @HEISTAN PL,35.12420399752387,-90.02133900500014,111255|111243
3270430,BELMADNF,BELLEVUE @MADISON WB,35.13975499978143,-90.02152799829673,111256|111245|111246
3271172,BELMCLNF,BELLEVUE @MCLEMORE,35.11549099605574,-90.02152099963358,111252|111255|111241|111243|111247
3271393,BELMCLNM,BELLEVUE @MCLEMORE,35.115134000264526,-90.0215879954336,111255|111241|111243|111247
3270177,BELMCLSF,BELLEVUE @MCLEMORE,35.114472001486995,-90.02176499570655,111255|111243|111247
3270206,BELMCLSN,BELLEVUE @MCLEMORE AVE,35.115463994785365,-90.0217210004868,111255|111243|111247
3270176,BELORGSM,BELLEVUE @ORGILL,35.11232800313227,-90.02176699442072,111255|111243|111247
3270737,BELOVESM,BELLEVUE @OVERTON PARK,35.150585002977834,-90.02024900451522,111258
3270404,BELPEANN,BELLEVUE @PEABODY,35.13258699583848,-90.02070299979735,111248|111252|111255|111245|111260|111246
3270625,BELSAXNN,BELLEVUE @SAXON,35.117027997297676,-90.02143199879808,111252|111255|111241|111243|111247
3270207,BELSAXSN,BELLEVUE @SAXON AVE,35.117261001886355,-90.02162000497823,111255|111243|111247
3270774,BELSEVNM,BELLEVUE @SEVERSON,35.11950400077081,-90.02132000046302,111252|111255|111241|111243|111247
3270500,BELSLESN,BELLEVUE @SLEDGE ST,35.125785995411874,-90.02128300428511,111255|111243
3270347,BELSPASN,BELLEVUE @S PARKWAY E,35.109941003023614,-90.0218679991288,111255|111243|111247
3271394,BELTRINN,BELLEVUE @TRIGG,35.11149599733023,-90.02160100537326,111255|111241|111243|111247
3270348,BELTRISF,BELLEVUE @TRIGG,35.111496000607836,-90.02179999738418,111255|111243|111247
3270128,BELWALSN,BELLEVUE @WALKER AVE,35.11925399991456,-90.02152999797435,111255|111243|111247
3270408,BELWILNN,BELLEVUE @WILLIAMS,35.12208599865742,-90.0212299951648,111252|111255|111241|111243
3270428,BELWILSF,BELLEVUE @WILLIAMS AVE,35.12218499680133,-90.02142899742283,111255|111243
3270081,BELLAMNN,BELLEVUE BLVD @LAMAR AVE,35.12818100079725,-90.02098200387934,111248|111252|111255|111241|111243|111260
3270038,BELLAMSN,BELLEVUE BLVD @LAMAR AVE,35.129045996917405,-90.0211409957634,111248|111250|111252|111239|111255|111254|111241|111243|111245|111260|111247|111246
3273008,BELFLOEN,BELZ @FLORIDA,35.094990001028215,-90.06300200193348,111239
3273064,BELFLOWF,BELZ @FLORIDA,35.09492800144979,-90.06343300088018,111239
3270711,FLOBELNN,BELZ @FLORIDA,35.094963997781925,-90.06271499972854,111239|111254
3273009,BELKANEF,BELZ @KANSAS,35.09274700045116,-90.06584499591196,111239
3273063,BELKANWN,BELZ @KANSAS,35.092613003468664,-90.06682899841044,111239
3271474,BERMORNF,BERRYHILL @MORNING PARK,35.20251400092935,-89.75446599559652,111250
3271473,BERSTANN,BERRYHILL @STAGE,35.20430099635361,-89.75444699842485,111250
3271811,BOXBOXSM,BOXTOWN @BOXTOWN E,35.0468059968388,-90.12472100173028,111244
3271810,BOXSEWSM,BOXTOWN @SEWANEE,35.044929001215046,-90.12465399930907,111244
3270250,BRAHORWF,BRANTLY @HORN LAKE RD,35.053047998580496,-90.06942899736816,111254
3270794,BRECOWNN,BREEDLOVE @COWETA,35.15901399983626,-90.0228670018653,111240
3271429,BRECOWSN,BREEDLOVE @COWETA,35.1593890009094,-90.02300999797723,111248|111240
3271542,BREJACNN,BREEDLOVE @JACKSON,35.15737799502234,-90.02308900168147,111250|111255|111240|111258
3273116,BREJEHSN,BREEDLOVE @JEHL PL,35.16426799930465,-90.02221000187379,111248|111240
3271232,BREJOSSN,BREEDLOVE @JOSEPH,35.1626059963024,-90.02246599946868,111248|111240
3271458,BREJOSNF,BREEDLOVE @JOSEPH PL,35.16272199876732,-90.02224400089008,111240
3269902,BRELAGNN,BREEDLOVE @LAGRANGE,35.15803100211624,-90.02299999780918,111248|111250|111255|111257|111240|111258
3270768,BREPALNN,BREEDLOVE @PALMETTO,35.16082800326395,-90.02256700062304,111240
3272197,BREPALSF,BREEDLOVE @PALMETTO,35.16071100279277,-90.02278799654941,111248|111240
3271457,BREVOLNM,BREEDLOVE @VOLLINTINE,35.16454499899155,-90.02195599612263,111240
3273117,BREVOLSF,BREEDLOVE @VOLLINTINE,35.165304997838454,-90.02202099787667,111248|111240
3269794,BROTILWM,BROADatTILLMAN,35.14737200153123,-89.96011500176812,111258|111245
3270723,BROVANWF,BROADatVANDALIA,35.14738700281745,-89.95710400096573,111258|111245
3269560,BROAI2WF,BROOKS @AIRWAYS,35.06064599563307,-89.99302000556578,111251|111239|111255|111241|111259|111242|111247
3269963,BROAIRWF,BROOKS @AIRWAYS,35.06069999631681,-89.99317499802711,111251|111239|111255|111242|111247
3271471,BROCAZWN,BROOKS @CAZASSA,35.06093799743271,-90.00150000407753,111251|111239|111242|111247
3269538,BROCOUWN,BROOKS @COUGHLIN,35.06132899477129,-90.01552999598306,111239|111242
3272900,BRODOGWF,BROOKS @DOGWOOD LN,35.06183700038804,-90.03347399874609,111242
3269684,BROFONWF,BROOKS @FONTAINE,35.06115699695896,-90.00964799829902,111239|111242
3271469,BROFONWM,BROOKS @FONTAINE,35.061128996714,-90.00855299538347,111239|111242
3273083,BROGE1WM,BROOKS @GEMINI,35.06298500133766,-90.05062199549698,111242
3272859,BROGILWF,BROOKS @GILL,35.06324500165283,-90.05776399948036,111254|111242
3272864,BROGILWN,BROOKS @GILL,35.06312900200725,-90.05644799744692,111254|111242
3272986,BROGRAWM,BROOKS @GRAVES RD,35.06196399646024,-90.03959899556975,111242
3272899,BROLAKWN,BROOKS @LAKEVIEW RD,35.061891001502985,-90.03564099829282,111242
3271145,BROLOTWN,BROOKS @LOTUS,35.06329000039176,-90.06490700093119,111254|111244
3269537,BROLUCWM,BROOKS @LUCIBILL,35.06166399506717,-90.02647499548586,111242
3272404,BROMEAWM,BROOKS @MEADOWBROOK,35.06327200234503,-90.06247400425858,111254|111244
3271470,BROMILWN,BROOKS @MILLBRANCH RD,35.061084002611125,-90.00694999570943,111251|111239|111242|111247
3272402,BRONEWWN,BROOKS @NEW HORN LAKE ,35.06338800114212,-90.06884299503633,111254|111244
